Date: 2013-05-10 Time: 15:40:49

Log statistics for channel: 0
Data frames: 616294
Error frames: 0
Overload frames: 0
Max bus load: 19%

Log statistics for channel: 1
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Log statistics for channel: 2
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Log statistics for channel: 3
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Ch	No	TIME	TYPE	ID	DLC	MSG
0	609091	562,9890	Std	211	6	[00, 03, 04, 82, 08, B6]
0	609092	562,9895	Std	8	1	[03]
0	609093	562,9897	Std	10	6	[00, 03, 04, 82, 02, 72]
0	609094	562,9911	Std	281	4	[01, D7, A7, 5D]
0	609095	562,9926	Std	209	3	[03, FF, FF]
0	609096	562,9937	Std	0	1	[55]
0	609097	562,9940	Std	211	6	[02, 03, 04, 82, 07, 5F]
0	609098	562,9945	Std	8	1	[03]
0	609099	562,9947	Std	10	6	[00, 03, 04, 82, 01, 1B]
0	609100	562,9961	Std	281	4	[01, D7, A7, 5D]
0	609101	562,9987	Std	0	1	[55]
0	609102	562,9990	Std	211	6	[01, 03, 04, 82, 06, 07]
0	609103	562,9995	Std	8	1	[03]
0	609104	562,9997	Std	10	6	[00, 03, 04, 81, FF, C4]
0	609105	563,0011	Std	281	4	[01, D7, A7, 5D]
0	609106	563,0037	Std	0	1	[55]
0	609107	563,0040	Std	211	6	[02, 03, 04, 82, 04, B0]
0	609108	563,0045	Std	8	1	[03]
0	609109	563,0047	Std	10	6	[00, 03, 04, 81, FE, 6D]
0	609110	563,0061	Std	281	4	[01, D8, A7, 5D]
0	609111	563,0087	Std	0	1	[55]
0	609112	563,0090	Std	211	6	[01, 03, 04, 82, 03, 58]
0	609113	563,0095	Std	8	1	[03]
0	609114	563,0097	Std	10	6	[00, 03, 04, 81, FD, 15]
0	609115	563,0111	Std	281	4	[01, D7, A7, 5D]
0	609116	563,0130	Std	209	3	[03, FF, FF]
0	609117	563,0137	Std	0	1	[55]
0	609118	563,0140	Std	211	6	[02, 03, 04, 82, 02, 03]
0	609119	563,0145	Std	8	1	[03]
0	609120	563,0147	Std	10	6	[00, 03, 04, 81, FB, BE]
0	609121	563,0161	Std	281	4	[01, D7, A7, 5D]
0	609122	563,0187	Std	0	1	[55]
0	609123	563,0190	Std	211	6	[01, 03, 04, 82, 00, AB]
0	609124	563,0195	Std	8	1	[03]
0	609125	563,0197	Std	10	6	[00, 03, 04, 81, FA, 67]
0	609126	563,0211	Std	281	4	[01, D7, A7, 5D]
0	609127	563,0237	Std	0	1	[55]
0	609128	563,0240	Std	211	6	[02, 03, 04, 81, FF, 54]
0	609129	563,0245	Std	8	1	[03]
0	609130	563,0247	Std	10	6	[00, 03, 04, 81, F9, 10]
0	609131	563,0249	Std	410	4	[1D, 9D, 03, B7]
0	609132	563,0251	Std	411	4	[1D, 9D, 03, B7]
0	609133	563,0261	Std	281	4	[01, D7, A7, 5E]
0	609134	563,0287	Std	0	1	[55]
0	609135	563,0290	Std	211	6	[01, 03, 04, 81, FD, FD]
0	609136	563,0295	Std	8	1	[03]
0	609137	563,0298	Std	10	6	[00, 03, 04, 81, F7, B9]
0	609138	563,0311	Std	281	4	[01, D7, A7, 5D]
0	609139	563,0334	Std	209	3	[03, FF, FF]
0	609140	563,0337	Std	0	1	[55]
0	609141	563,0340	Std	211	6	[02, 03, 04, 81, FC, A7]
0	609142	563,0345	Std	8	1	[03]
0	609143	563,0347	Std	10	6	[00, 03, 04, 81, F6, 61]
0	609144	563,0361	Std	281	4	[01, D7, A7, 5D]
0	609145	563,0387	Std	0	1	[55]
0	609146	563,0390	Std	211	6	[01, 03, 04, 81, FB, 4F]
0	609147	563,0395	Std	8	1	[03]
0	609148	563,0397	Std	10	6	[00, 03, 04, 81, F5, 0A]
0	609149	563,0411	Std	281	4	[01, D7, A7, 5D]
0	609150	563,0437	Std	0	1	[55]
0	609151	563,0440	Std	211	6	[02, 03, 04, 81, F9, F9]
0	609152	563,0445	Std	8	1	[03]
0	609153	563,0447	Std	10	6	[00, 03, 04, 81, F3, B3]
0	609154	563,0461	Std	281	4	[01, D7, A7, 5D]
0	609155	563,0487	Std	0	1	[55]
0	609156	563,0490	Std	211	6	[01, 03, 04, 81, F8, A2]
0	609157	563,0495	Std	8	1	[03]
0	609158	563,0497	Std	10	6	[00, 03, 04, 81, F2, 5C]
0	609159	563,0511	Std	281	4	[01, D7, A7, 5D]
0	609160	563,0537	Std	209	3	[03, FF, FF]
0	609161	563,0539	Std	0	1	[55]
0	609162	563,0542	Std	211	6	[02, 03, 04, 81, F7, 3D]
0	609163	563,0545	Std	8	1	[03]
0	609164	563,0547	Std	10	6	[00, 03, 04, 81, F1, 04]
0	609165	563,0561	Std	281	4	[01, D7, A7, 5D]
0	609166	563,0587	Std	0	1	[55]
0	609167	563,0590	Std	211	6	[01, 03, 04, 81, F5, F1]
0	609168	563,0595	Std	8	1	[03]
0	609169	563,0598	Std	10	6	[00, 03, 04, 81, EF, AD]
0	609170	563,0611	Std	281	4	[01, D7, A7, 5D]
0	609171	563,0637	Std	0	1	[55]
0	609172	563,0640	Std	211	6	[02, 03, 04, 81, F4, 9A]
0	609173	563,0645	Std	8	1	[03]
0	609174	563,0647	Std	10	6	[00, 03, 04, 81, EE, 56]
0	609175	563,0661	Std	281	4	[01, D7, A7, 5D]
0	609176	563,0687	Std	0	1	[55]
0	609177	563,0690	Std	211	6	[01, 03, 04, 81, F3, 41]
0	609178	563,0695	Std	8	1	[03]
0	609179	563,0697	Std	10	6	[00, 03, 04, 81, EC, FF]
0	609180	563,0711	Std	281	4	[01, D7, A7, 5D]
0	609181	563,0737	Std	0	1	[55]
0	609182	563,0740	Std	211	6	[02, 03, 04, 81, F1, E9]
0	609183	563,0742	Std	209	3	[03, FF, FF]
0	609184	563,0745	Std	8	1	[03]
0	609185	563,0747	Std	10	6	[00, 03, 04, 81, EB, A8]
0	609186	563,0761	Std	281	4	[01, D7, A7, 5D]
0	609187	563,0787	Std	0	1	[55]
0	609188	563,0790	Std	211	6	[00, 03, 04, 81, F0, 90]
0	609189	563,0795	Std	8	1	[03]
0	609190	563,0797	Std	10	6	[00, 03, 04, 81, EA, 50]
0	609191	563,0811	Std	281	4	[01, D7, A7, 5D]
0	609192	563,0837	Std	0	1	[55]
0	609193	563,0840	Std	211	6	[02, 03, 04, 81, EF, 3B]
0	609194	563,0845	Std	8	1	[03]
0	609195	563,0847	Std	10	6	[00, 03, 04, 81, E8, F9]
0	609196	563,0861	Std	281	4	[01, D7, A7, 5D]
0	609197	563,0887	Std	0	1	[55]
0	609198	563,0890	Std	211	6	[01, 03, 04, 81, ED, E4]
0	609199	563,0895	Std	8	1	[03]
0	609200	563,0897	Std	10	6	[00, 03, 04, 81, E7, A2]
0	609201	563,0911	Std	281	4	[01, D7, A7, 5D]
0	609202	563,0937	Std	0	1	[55]
0	609203	563,0940	Std	211	6	[02, 03, 04, 81, EC, 8E]
0	609204	563,0945	Std	8	1	[03]
0	609205	563,0947	Std	10	6	[00, 03, 04, 81, E6, 4B]
0	609206	563,0948	Std	209	3	[03, FF, FF]
0	609207	563,0961	Std	281	4	[01, D8, A7, 5D]
0	609208	563,0987	Std	0	1	[55]
0	609209	563,0990	Std	211	6	[01, 03, 04, 81, EB, 36]
0	609210	563,0995	Std	8	1	[03]
0	609211	563,0997	Std	10	6	[00, 03, 04, 81, E4, F3]
0	609212	563,1011	Std	281	4	[01, D7, A7, 5D]
0	609213	563,1037	Std	0	1	[55]
0	609214	563,1040	Std	211	6	[02, 03, 04, 81, E9, E0]
0	609215	563,1045	Std	8	1	[03]
0	609216	563,1047	Std	10	6	[00, 03, 04, 81, E3, 9C]
0	609217	563,1061	Std	281	4	[01, D7, A7, 5D]
0	609218	563,1087	Std	0	1	[55]
0	609219	563,1090	Std	211	6	[01, 03, 04, 81, E8, 88]
0	609220	563,1095	Std	8	1	[03]
0	609221	563,1097	Std	10	6	[00, 03, 04, 81, E2, 45]
0	609222	563,1111	Std	281	4	[01, D7, A7, 5D]
0	609223	563,1137	Std	0	1	[55]
0	609224	563,1140	Std	211	6	[02, 03, 04, 81, E7, 31]
0	609225	563,1145	Std	8	1	[03]
0	609226	563,1147	Std	10	6	[00, 03, 04, 81, E0, EE]
0	609227	563,1151	Std	209	3	[03, FF, FF]
0	609228	563,1161	Std	281	4	[01, D6, A7, 5D]
0	609229	563,1187	Std	0	1	[55]
0	609230	563,1190	Std	211	6	[00, 03, 04, 81, E5, D8]
0	609231	563,1195	Std	8	1	[03]
0	609232	563,1197	Std	10	6	[00, 03, 04, 81, DF, 97]
0	609233	563,1211	Std	281	4	[01, D7, A7, 5D]
0	609234	563,1237	Std	0	1	[55]
0	609235	563,1240	Std	211	6	[02, 03, 04, 81, E4, 82]
0	609236	563,1245	Std	8	1	[03]
0	609237	563,1247	Std	10	6	[00, 03, 04, 81, DE, 3F]
0	609238	563,1261	Std	281	4	[01, D7, A7, 5D]
0	609239	563,1287	Std	0	1	[55]
0	609240	563,1290	Std	211	6	[01, 03, 04, 81, E3, 2C]
0	609241	563,1295	Std	8	1	[03]
0	609242	563,1297	Std	10	6	[00, 03, 04, 81, DC, E8]
0	609243	563,1299	Std	410	4	[FF, 1C, 00, 00]
0	609244	563,1301	Std	410	4	[1D, 9D, 04, 85]
0	609245	563,1302	Std	411	4	[FF, 1C, 03, FD]
0	609246	563,1311	Std	281	4	[01, D7, A7, 5D]
0	609247	563,1337	Std	0	1	[55]
0	609248	563,1340	Std	211	6	[02, 03, 04, 81, E1, D6]
0	609249	563,1345	Std	8	1	[03]
0	609250	563,1347	Std	10	6	[00, 03, 04, 81, DB, 91]
0	609251	563,1354	Std	209	3	[03, FF, FF]
0	609252	563,1361	Std	281	4	[01, D7, A7, 5D]
0	609253	563,1387	Std	0	1	[55]
0	609254	563,1390	Std	211	6	[01, 03, 04, 81, E0, 7E]
0	609255	563,1395	Std	8	1	[03]
0	609256	563,1397	Std	10	6	[00, 03, 04, 81, DA, 3A]
0	609257	563,1411	Std	281	4	[01, D7, A7, 5E]
0	609258	563,1437	Std	0	1	[55]
0	609259	563,1440	Std	211	6	[02, 03, 04, 81, DF, 28]
0	609260	563,1445	Std	8	1	[03]
0	609261	563,1447	Std	10	6	[00, 03, 04, 81, D8, E2]
0	609262	563,1461	Std	281	4	[01, D7, A7, 5D]
0	609263	563,1487	Std	0	1	[55]
0	609264	563,1490	Std	211	6	[01, 03, 04, 81, DD, D1]
0	609265	563,1495	Std	8	1	[03]
0	609266	563,1497	Std	10	6	[00, 03, 04, 81, D7, 8B]
0	609267	563,1511	Std	281	4	[01, D7, A7, 5D]
0	609268	563,1537	Std	0	1	[55]
0	609269	563,1540	Std	211	6	[02, 03, 04, 81, DC, 7B]
0	609270	563,1545	Std	8	1	[03]
0	609271	563,1547	Std	10	6	[00, 03, 04, 81, D6, 34]
0	609272	563,1559	Std	209	3	[03, FF, FF]
0	609273	563,1561	Std	281	4	[01, D7, A7, 5D]
0	609274	563,1587	Std	0	1	[55]
0	609275	563,1590	Std	211	6	[01, 03, 04, 81, DB, 23]
0	609276	563,1595	Std	8	1	[03]
0	609277	563,1597	Std	10	6	[00, 03, 04, 81, D4, DD]
0	609278	563,1611	Std	281	4	[01, D7, A7, 5D]
0	609279	563,1637	Std	0	1	[55]
0	609280	563,1640	Std	211	6	[02, 03, 04, 81, D9, CD]
0	609281	563,1645	Std	8	1	[03]
0	609282	563,1647	Std	10	6	[00, 03, 04, 81, D3, 86]
0	609283	563,1661	Std	281	4	[01, D8, A7, 5E]
0	609284	563,1687	Std	0	1	[55]
0	609285	563,1690	Std	211	6	[01, 03, 04, 81, D8, 75]
0	609286	563,1695	Std	8	1	[03]
0	609287	563,1697	Std	10	6	[00, 03, 04, 81, D2, 2E]
0	609288	563,1711	Std	281	4	[01, D7, A7, 5D]
0	609289	563,1737	Std	0	1	[55]
0	609290	563,1740	Std	211	6	[02, 03, 04, 81, D7, 1D]
0	609291	563,1745	Std	8	1	[03]
0	609292	563,1747	Std	10	6	[00, 03, 04, 81, D0, D7]
0	609293	563,1761	Std	281	4	[01, D7, A7, 5D]
0	609294	563,1762	Std	209	3	[03, FF, FF]
0	609295	563,1787	Std	0	1	[55]
0	609296	563,1790	Std	211	6	[01, 03, 04, 81, D5, C4]
0	609297	563,1795	Std	8	1	[03]
0	609298	563,1797	Std	10	6	[00, 03, 04, 81, CF, 80]
0	609299	563,1811	Std	281	4	[01, D7, A7, 5D]
0	609300	563,1837	Std	0	1	[55]
0	609301	563,1840	Std	211	6	[02, 03, 04, 81, D4, 6C]
0	609302	563,1845	Std	8	1	[03]
0	609303	563,1847	Std	10	6	[00, 03, 04, 81, CE, 29]
0	609304	563,1861	Std	281	4	[01, D7, A7, 5D]
0	609305	563,1887	Std	0	1	[55]
0	609306	563,1890	Std	211	6	[01, 03, 04, 81, D3, 13]
0	609307	563,1895	Std	8	1	[03]
0	609308	563,1897	Std	10	6	[00, 03, 04, 81, CC, D1]
0	609309	563,1911	Std	281	4	[01, D7, A7, 5D]
0	609310	563,1937	Std	0	1	[55]
0	609311	563,1940	Std	211	6	[02, 03, 04, 81, D1, BC]
0	609312	563,1945	Std	8	1	[03]
0	609313	563,1947	Std	10	6	[00, 03, 04, 81, CB, 7A]
0	609314	563,1961	Std	281	4	[01, D7, A7, 5D]
0	609315	563,1966	Std	209	3	[03, FF, FF]
0	609316	563,1987	Std	0	1	[55]
0	609317	563,1990	Std	211	6	[00, 03, 04, 81, D0, 64]
0	609318	563,1995	Std	8	1	[03]
0	609319	563,1997	Std	10	6	[00, 03, 04, 81, CA, 23]
0	609320	563,2011	Std	281	4	[01, D7, A7, 5D]
0	609321	563,2037	Std	0	1	[55]
0	609322	563,2040	Std	211	6	[02, 03, 04, 81, CF, 0F]
0	609323	563,2045	Std	8	1	[03]
0	609324	563,2047	Std	10	6	[00, 03, 04, 81, C8, CC]
0	609325	563,2061	Std	281	4	[01, D7, A7, 5D]
0	609326	563,2087	Std	0	1	[55]
0	609327	563,2090	Std	211	6	[01, 03, 04, 81, CD, B7]
0	609328	563,2095	Std	8	1	[03]
0	609329	563,2097	Std	10	6	[00, 03, 04, 81, C7, 75]
0	609330	563,2111	Std	281	4	[01, D7, A7, 5D]
0	609331	563,2137	Std	0	1	[55]
0	609332	563,2140	Std	211	6	[02, 03, 04, 81, CC, 61]
0	609333	563,2145	Std	8	1	[03]
0	609334	563,2147	Std	10	6	[00, 03, 04, 81, C6, 1D]
0	609335	563,2161	Std	281	4	[01, D7, A7, 5D]
0	609336	563,2169	Std	209	3	[03, FF, FF]
0	609337	563,2187	Std	0	1	[55]
0	609338	563,2190	Std	211	6	[01, 03, 04, 81, CB, 09]
0	609339	563,2195	Std	8	1	[03]
0	609340	563,2198	Std	10	6	[00, 03, 04, 81, C4, C6]
0	609341	563,2199	Std	408	4	[00, 63, 00, 17]
0	609342	563,2203	Std	409	4	[00, 17, 00, 2E]
0	609343	563,2211	Std	281	4	[01, D7, A7, 5D]
0	609344	563,2237	Std	0	1	[55]
0	609345	563,2240	Std	211	6	[02, 03, 04, 81, C9, B3]
0	609346	563,2245	Std	8	1	[03]
0	609347	563,2247	Std	10	6	[00, 03, 04, 81, C3, 6F]
0	609348	563,2261	Std	281	4	[01, D7, A7, 5D]
0	609349	563,2287	Std	0	1	[55]
0	609350	563,2290	Std	211	6	[00, 03, 04, 81, C8, 5B]
0	609351	563,2295	Std	8	1	[03]
0	609352	563,2297	Std	10	6	[00, 03, 04, 81, C2, 18]
0	609353	563,2311	Std	281	4	[01, D7, A7, 5D]
0	609354	563,2337	Std	0	1	[55]
0	609355	563,2340	Std	211	6	[02, 03, 04, 81, C7, 03]
0	609356	563,2345	Std	8	1	[03]
0	609357	563,2347	Std	10	6	[00, 03, 04, 81, C0, C0]
0	609358	563,2349	Std	410	4	[1D, 9D, 03, C3]
0	609359	563,2351	Std	411	4	[1D, 9D, 03, C3]
0	609360	563,2361	Std	281	4	[01, D7, A7, 5E]
0	609361	563,2374	Std	209	3	[03, FF, FF]
0	609362	563,2387	Std	0	1	[55]
0	609363	563,2390	Std	211	6	[01, 03, 04, 81, C5, AC]
0	609364	563,2396	Std	8	1	[03]
0	609365	563,2398	Std	10	6	[00, 03, 04, 81, BF, 69]
0	609366	563,2411	Std	281	4	[01, D8, A7, 5D]
0	609367	563,2437	Std	0	1	[55]
0	609368	563,2440	Std	211	6	[02, 03, 04, 81, C4, 56]
0	609369	563,2445	Std	8	1	[03]
0	609370	563,2447	Std	10	6	[00, 03, 04, 81, BE, 12]
0	609371	563,2461	Std	281	4	[01, D7, A7, 5D]
0	609372	563,2487	Std	0	1	[55]
0	609373	563,2490	Std	211	6	[01, 03, 04, 81, C2, FE]
0	609374	563,2495	Std	8	1	[03]
0	609375	563,2497	Std	10	6	[00, 03, 04, 81, BC, BB]
0	609376	563,2511	Std	281	4	[01, D7, A7, 5D]
0	609377	563,2537	Std	0	1	[55]
0	609378	563,2540	Std	211	6	[02, 03, 04, 81, C1, A8]
0	609379	563,2545	Std	8	1	[03]
0	609380	563,2547	Std	10	6	[00, 03, 04, 81, BB, 64]
0	609381	563,2561	Std	281	4	[01, D7, A7, 5D]
0	609382	563,2579	Std	209	3	[03, FF, FF]
0	609383	563,2587	Std	0	1	[55]
0	609384	563,2590	Std	211	6	[01, 03, 04, 81, C0, 51]
0	609385	563,2595	Std	8	1	[03]
0	609386	563,2597	Std	10	6	[00, 03, 04, 81, BA, 0C]
0	609387	563,2611	Std	281	4	[01, D7, A7, 5D]
0	609388	563,2637	Std	0	1	[55]
0	609389	563,2640	Std	211	6	[03, 03, 04, 81, BE, FB]
0	609390	563,2645	Std	8	1	[03]
0	609391	563,2647	Std	10	6	[00, 03, 04, 81, B8, B5]
0	609392	563,2661	Std	281	4	[01, D7, A7, 5D]
0	609393	563,2687	Std	0	1	[55]
0	609394	563,2690	Std	211	6	[01, 03, 04, 81, BD, A4]
0	609395	563,2695	Std	8	1	[03]
0	609396	563,2697	Std	10	6	[00, 03, 04, 81, B7, 5E]
0	609397	563,2711	Std	281	4	[01, D7, A7, 5D]
0	609398	563,2737	Std	0	1	[55]
0	609399	563,2740	Std	211	6	[02, 03, 04, 81, BC, 4D]
0	609400	563,2745	Std	8	1	[03]
0	609401	563,2747	Std	10	6	[00, 03, 04, 81, B6, 07]
0	609402	563,2761	Std	281	4	[01, D7, A7, 5D]
0	609403	563,2781	Std	209	3	[03, FF, FF]
0	609404	563,2787	Std	0	1	[55]
0	609405	563,2790	Std	211	6	[01, 03, 04, 81, BA, F6]
0	609406	563,2795	Std	80	1	[01]
0	609407	563,2796	Std	8	1	[03]
0	609408	563,2798	Std	10	6	[00, 03, 04, 81, B4, AF]
0	609409	563,2811	Std	281	4	[01, D7, A7, 5D]
0	609410	563,2837	Std	0	1	[55]
0	609411	563,2840	Std	211	6	[02, 03, 04, 81, B9, 9F]
0	609412	563,2845	Std	8	1	[03]
0	609413	563,2847	Std	10	6	[00, 03, 04, 81, B3, 58]
0	609414	563,2861	Std	281	4	[01, D7, A7, 5D]
0	609415	563,2887	Std	0	1	[55]
0	609416	563,2890	Std	211	6	[01, 03, 04, 81, B8, 45]
0	609417	563,2895	Std	8	1	[03]
0	609418	563,2897	Std	10	6	[00, 03, 04, 81, B2, 01]
0	609419	563,2911	Std	281	4	[01, D7, A7, 5D]
0	609420	563,2937	Std	0	1	[55]
0	609421	563,2940	Std	211	6	[02, 03, 04, 81, B6, EE]
0	609422	563,2945	Std	8	1	[03]
0	609423	563,2947	Std	10	6	[00, 03, 04, 81, B0, AA]
0	609424	563,2961	Std	281	4	[01, D7, A7, 5D]
0	609425	563,2985	Std	209	3	[03, FF, FF]
0	609426	563,2987	Std	0	1	[55]
0	609427	563,2990	Std	211	6	[00, 03, 04, 81, B5, 95]
0	609428	563,2995	Std	8	1	[03]
0	609429	563,2997	Std	10	6	[00, 03, 04, 81, AF, 53]
0	609430	563,3011	Std	281	4	[01, D7, A7, 5D]
0	609431	563,3037	Std	0	1	[55]
0	609432	563,3040	Std	211	6	[02, 03, 04, 81, B4, 3D]
0	609433	563,3045	Std	8	1	[03]
0	609434	563,3047	Std	10	6	[00, 03, 04, 81, AD, FB]
0	609435	563,3061	Std	281	4	[01, D7, A7, 5D]
0	609436	563,3087	Std	0	1	[55]
0	609437	563,3090	Std	211	6	[00, 03, 04, 81, B2, E4]
0	609438	563,3095	Std	8	1	[03]
0	609439	563,3097	Std	10	6	[00, 03, 04, 81, AC, A4]
0	609440	563,3111	Std	281	4	[01, D7, A7, 5D]
0	609441	563,3137	Std	0	1	[55]
0	609442	563,3140	Std	211	6	[02, 03, 04, 81, B1, 8E]
0	609443	563,3145	Std	8	1	[03]
0	609444	563,3147	Std	10	6	[00, 03, 04, 81, AB, 4D]
0	609445	563,3161	Std	281	4	[01, D7, A7, 5D]
0	609446	563,3187	Std	0	1	[55]
0	609447	563,3190	Std	211	6	[01, 03, 04, 81, B0, 38]
0	609448	563,3191	Std	209	3	[03, FF, FF]
0	609449	563,3195	Std	8	1	[03]
0	609450	563,3197	Std	10	6	[00, 03, 04, 81, A9, F6]
0	609451	563,3211	Std	281	4	[01, D7, A7, 5D]
0	609452	563,3237	Std	0	1	[55]
0	609453	563,3240	Std	211	6	[02, 03, 04, 81, AE, E1]
0	609454	563,3245	Std	8	1	[03]
0	609455	563,3247	Std	10	6	[00, 03, 04, 81, A8, 9E]
0	609456	563,3261	Std	281	4	[01, D7, A7, 5D]
0	609457	563,3287	Std	0	1	[55]
0	609458	563,3290	Std	211	6	[00, 03, 04, 81, AD, 8A]
0	609459	563,3295	Std	8	1	[03]
0	609460	563,3297	Std	10	6	[00, 03, 04, 81, A7, 47]
0	609461	563,3311	Std	281	4	[01, D7, A7, 5E]
0	609462	563,3337	Std	0	1	[55]
0	609463	563,3340	Std	211	6	[02, 03, 04, 81, AC, 34]
0	609464	563,3345	Std	8	1	[03]
0	609465	563,3347	Std	10	6	[00, 03, 04, 81, A5, F0]
0	609466	563,3361	Std	281	4	[01, D7, A7, 5E]
0	609467	563,3387	Std	0	1	[55]
0	609468	563,3390	Std	211	6	[01, 03, 04, 81, AA, DC]
0	609469	563,3394	Std	209	3	[03, FF, FF]
0	609470	563,3395	Std	8	1	[03]
0	609471	563,3397	Std	10	6	[00, 03, 04, 81, A4, 99]
0	609472	563,3399	Std	410	4	[1D, 9D, 04, 30]
0	609473	563,3401	Std	411	4	[1D, 9D, 04, 30]
0	609474	563,3411	Std	281	4	[01, D7, A7, 5D]
0	609475	563,3437	Std	0	1	[55]
0	609476	563,3440	Std	211	6	[02, 03, 04, 81, A9, 85]
0	609477	563,3445	Std	8	1	[03]
0	609478	563,3447	Std	10	6	[00, 03, 04, 81, A3, 42]
0	609479	563,3461	Std	281	4	[01, D7, A7, 5D]
0	609480	563,3487	Std	0	1	[55]
0	609481	563,3490	Std	211	6	[01, 03, 04, 81, A8, 2C]
0	609482	563,3495	Std	8	1	[03]
0	609483	563,3497	Std	10	6	[00, 03, 04, 81, A1, EA]
0	609484	563,3511	Std	281	4	[01, D8, A7, 5D]
0	609485	563,3537	Std	0	1	[55]
0	609486	563,3540	Std	211	6	[02, 03, 04, 81, A6, D7]
0	609487	563,3545	Std	8	1	[03]
0	609488	563,3547	Std	10	6	[00, 03, 04, 81, A0, 93]
0	609489	563,3561	Std	281	4	[01, D7, A7, 5D]
0	609490	563,3587	Std	0	1	[55]
0	609491	563,3590	Std	211	6	[01, 03, 04, 81, A5, 80]
0	609492	563,3595	Std	8	1	[03]
0	609493	563,3597	Std	10	6	[00, 03, 04, 81, 9F, 3C]
0	609494	563,3599	Std	209	3	[03, FF, FF]
0	609495	563,3611	Std	281	4	[01, D7, A7, 5D]
0	609496	563,3637	Std	0	1	[55]
0	609497	563,3640	Std	211	6	[02, 03, 04, 81, A4, 29]
0	609498	563,3645	Std	8	1	[03]
0	609499	563,3647	Std	10	6	[00, 03, 04, 81, 9D, E5]
0	609500	563,3661	Std	281	4	[01, D7, A7, 5D]
0	609501	563,3687	Std	0	1	[55]
0	609502	563,3690	Std	211	6	[01, 03, 04, 81, A2, D1]
0	609503	563,3695	Std	8	1	[03]
0	609504	563,3697	Std	10	6	[00, 03, 04, 81, 9C, 8D]
0	609505	563,3711	Std	281	4	[01, D7, A7, 5D]
0	609506	563,3737	Std	0	1	[55]
0	609507	563,3740	Std	211	6	[02, 03, 04, 81, A1, 7C]
0	609508	563,3745	Std	8	1	[03]
0	609509	563,3747	Std	10	6	[00, 03, 04, 81, 9B, 36]
0	609510	563,3761	Std	281	4	[01, D7, A7, 5D]
0	609511	563,3787	Std	0	1	[55]
0	609512	563,3790	Std	211	6	[01, 03, 04, 81, A0, 25]
0	609513	563,3795	Std	8	1	[03]
0	609514	563,3797	Std	10	6	[00, 03, 04, 81, 99, DF]
0	609515	563,3802	Std	209	3	[03, FF, FF]
0	609516	563,3811	Std	281	4	[01, D7, A7, 5D]
0	609517	563,3837	Std	0	1	[55]
0	609518	563,3840	Std	211	6	[03, 03, 04, 81, 9E, CE]
0	609519	563,3845	Std	8	1	[03]
0	609520	563,3847	Std	10	6	[00, 03, 04, 81, 98, 88]
0	609521	563,3861	Std	281	4	[01, D7, A7, 5D]
0	609522	563,3887	Std	0	1	[55]
0	609523	563,3890	Std	211	6	[01, 03, 04, 81, 9D, 76]
0	609524	563,3895	Std	8	1	[03]
0	609525	563,3897	Std	10	6	[00, 03, 04, 81, 97, 31]
0	609526	563,3911	Std	281	4	[01, D7, A7, 5D]
0	609527	563,3937	Std	0	1	[55]
0	609528	563,3940	Std	211	6	[02, 03, 04, 81, 9C, 20]
0	609529	563,3945	Std	8	1	[03]
0	609530	563,3947	Std	10	6	[00, 03, 04, 81, 95, D9]
0	609531	563,3961	Std	281	4	[01, D7, A7, 5D]
0	609532	563,3987	Std	0	1	[55]
0	609533	563,3990	Std	211	6	[01, 03, 04, 81, 9A, C8]
0	609534	563,3995	Std	8	1	[03]
0	609535	563,3997	Std	10	6	[00, 03, 04, 81, 94, 82]
0	609536	563,4006	Std	209	3	[03, FF, FF]
0	609537	563,4011	Std	281	4	[01, D7, A7, 5D]
0	609538	563,4037	Std	0	1	[55]
0	609539	563,4040	Std	211	6	[02, 03, 04, 81, 99, 70]
0	609540	563,4045	Std	8	1	[03]
0	609541	563,4047	Std	10	6	[00, 03, 04, 81, 93, 2B]
0	609542	563,4061	Std	281	4	[01, D7, A7, 5D]
0	609543	563,4087	Std	0	1	[55]
0	609544	563,4090	Std	211	6	[01, 03, 04, 81, 98, 17]
0	609545	563,4095	Std	8	1	[03]
0	609546	563,4097	Std	10	6	[00, 03, 04, 81, 91, D4]
0	609547	563,4111	Std	281	4	[01, D7, A7, 5D]
0	609548	563,4137	Std	0	1	[55]
0	609549	563,4140	Std	211	6	[02, 03, 04, 81, 96, BF]
0	609550	563,4145	Std	8	1	[03]
0	609551	563,4147	Std	10	6	[00, 03, 04, 81, 90, 7C]
0	609552	563,4161	Std	281	4	[01, D7, A7, 5D]
0	609553	563,4187	Std	0	1	[55]
0	609554	563,4190	Std	211	6	[01, 03, 04, 81, 95, 66]
0	609555	563,4195	Std	8	1	[03]
0	609556	563,4197	Std	10	6	[00, 03, 04, 81, 8F, 25]
0	609557	563,4210	Std	209	3	[03, FF, FF]
0	609558	563,4211	Std	281	4	[01, D7, A7, 5D]
0	609559	563,4237	Std	0	1	[55]
0	609560	563,4240	Std	211	6	[01, 03, 04, 81, 94, 0F]
0	609561	563,4245	Std	8	1	[03]
0	609562	563,4247	Std	10	6	[00, 03, 04, 81, 8D, CE]
0	609563	563,4261	Std	281	4	[01, D7, A7, 5D]
